Tanggal,Komoditi,Harga Petani,Harga Pengecer,Tipe,Periode,tahun,Luas Panen,Produktivitas,Produksi,Hari,Bulan,Tahun,harga_petani_scaled,harga_pengecer_scaled,luas_panen_scaled,produktivitas_scaled,produksi_scaled,hari_sin,hari_cos,bulan_sin,bulan_cos,tahun_norm
2022-08-05,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,5,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-06,Beras Medium,8200.186348407417,9000.999838585538,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,6,8,2022,0.003139204950715957,0.20863007865705763,0.18031580458481872,0.0,0.1735371405660902,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-07,Beras Medium,8200.199625691565,9001.117659014213,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,7,8,2022,0.0031471801324229887,0.2086673893962936,0.18031580458481872,0.0,0.1735371405660902,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-08,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,8,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.7818314824680296,0.6234898018587337,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-09,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,9,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.9749279121818237,-0.2225209339563141,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-10,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,10,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.43388373911755845,-0.9009688679024189,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-11,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,11,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,-0.4338837391175562,-0.90096886790242,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-12,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,12,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,-0.9749279121818235,-0.2225209339563148,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-13,Beras Medium,8200.226550682686,9005.007679262251,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,13,8,2022,0.0031633529953554174,0.2098992600721119,0.18031580458481872,0.0,0.1735371405660902,-0.781831482468029,0.6234898018587346,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-14,Beras Medium,8200.214670148493,9004.884351005154,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,14,8,2022,0.0031562167905478944,0.20986020514341464,0.18031580458481872,0.0,0.1735371405660902,-4.898587196589413e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-15,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,15,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.7818314824680284,0.6234898018587354,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-16,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,16,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.9749279121818237,-0.22252093395631387,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-17,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,17,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,0.43388373911755707,-0.9009688679024196,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-18,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,18,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,-0.43388373911755757,-0.9009688679024194,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-19,Beras Medium,8200.0,9000.0,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,19,8,2022,0.0030272722396809115,0.20831345515498256,0.18031580458481872,0.0,0.1735371405660902,-0.9749279121818235,-0.22252093395631506,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-20,Beras Medium,8197.46573295922,8998.733361071067,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,20,8,2022,0.0015050301969656843,0.20791234275609716,0.18031580458481872,0.0,0.1735371405660902,-0.7818314824680302,0.6234898018587329,-0.8660254037844384,-0.5000000000000004,0.0
2022-08-21,Beras Medium,8198.58472759507,8996.99325403103,Padi,Q2-2022,2022.0,12599.0,54.27975236000001,68387.06,21,8,2022,0.0021771695780383737,0.20736129502402223,0.18031580458481872,0.0,0.1735371405660902,-7.347880794884119e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.0
