Tanggal,harga_petani_pred,harga_pengecer_pred,luas_lahan_pred,produktivitas_pred,produksi_pred,hari,bulan,tahun
2025-10-04,12898.989,17526.3,-215.65721,-1.0369625,-269.22882,Saturday,October,2025
2025-10-05,12893.986,17552.256,-207.94876,-1.0312883,-265.46793,Sunday,October,2025
2025-10-06,12891.258,17581.86,-217.8107,-1.0418981,-279.6458,Monday,October,2025
2025-10-07,12890.866,17605.207,-228.65483,-1.0443654,-297.37848,Tuesday,October,2025
2025-10-08,12892.646,17605.59,-228.12349,-1.0227673,-304.5697,Wednesday,October,2025
2025-10-09,12896.499,17576.473,-229.01135,-1.0355799,-301.6311,Thursday,October,2025
2025-10-10,12899.63,17538.152,-235.59259,-1.0948871,-292.6815,Friday,October,2025
2025-10-11,12895.991,17536.01,-216.4416,-1.0707949,-272.0571,Saturday,October,2025
2025-10-12,12891.002,17560.53,-207.71873,-1.0520514,-267.53366,Sunday,October,2025
2025-10-13,12888.629,17588.148,-217.18256,-1.053553,-281.04294,Monday,October,2025
2025-10-14,12888.79,17609.22,-227.62825,-1.0485611,-298.26755,Tuesday,October,2025
2025-10-15,12891.114,17607.408,-226.44174,-1.0212085,-305.02963,Wednesday,October,2025
2025-10-16,12894.685,17581.281,-220.95459,-1.0098768,-299.2528,Thursday,October,2025
2025-10-17,12897.797,17544.625,-225.41985,-1.060069,-289.63193,Friday,October,2025
2025-10-18,12894.314,17542.225,-206.61841,-1.0355891,-269.09787,Saturday,October,2025
2025-10-19,12890.216,17562.684,-202.83409,-1.0332634,-266.6031,Sunday,October,2025
2025-10-20,12888.303,17588.055,-214.16922,-1.0402147,-280.86856,Monday,October,2025
2025-10-21,12888.567,17608.45,-223.773,-1.0373434,-297.97095,Tuesday,October,2025
2025-10-22,12891.216,17605.72,-224.58505,-1.0108687,-305.4208,Wednesday,October,2025
2025-10-23,12894.486,17581.463,-216.62709,-0.99056023,-298.47116,Thursday,October,2025
2025-10-24,12897.514,17545.695,-220.60376,-1.0393305,-288.5139,Friday,October,2025
2025-10-25,12894.101,17543.229,-202.20819,-1.0169337,-267.93436,Saturday,October,2025
2025-10-26,12890.304,17562.236,-200.46364,-1.0224253,-266.21304,Sunday,October,2025
2025-10-27,12888.505,17586.922,-212.61475,-1.0324978,-280.78888,Monday,October,2025
2025-10-28,12888.689,17607.395,-221.5072,-1.0313151,-297.7167,Tuesday,October,2025
2025-10-29,12891.447,17604.41,-223.6978,-1.0057783,-305.59253,Wednesday,October,2025
2025-10-30,12894.604,17580.66,-215.37057,-0.9841155,-298.39874,Thursday,October,2025
2025-10-31,12897.589,17545.117,-219.39642,-1.0332778,-288.3552,Friday,October,2025
2025-11-01,12894.186,17542.668,-201.17574,-1.0119087,-267.7471,Saturday,November,2025
2025-11-02,12889.473,17564.123,-199.24878,-1.034045,-262.00714,Sunday,November,2025
2025-11-03,12886.874,17596.53,-215.47525,-1.0690452,-275.1103,Monday,November,2025
2025-11-04,12886.815,17621.662,-231.5318,-1.0891767,-290.10715,Tuesday,November,2025
2025-11-05,12890.483,17610.002,-243.78767,-1.1155564,-297.66922,Wednesday,November,2025
2025-11-06,12898.93,17545.766,-273.32916,-1.2350585,-303.32004,Thursday,November,2025
2025-11-07,12904.901,17480.758,-299.7263,-1.3622733,-301.7628,Friday,November,2025
2025-11-08,12901.839,17471.387,-291.7196,-1.3685874,-286.9798,Saturday,November,2025
2025-11-09,12892.567,17518.992,-263.82178,-1.2748293,-274.05612,Sunday,November,2025
2025-11-10,12885.129,17579.523,-247.84071,-1.1862203,-274.71823,Monday,November,2025
2025-11-11,12883.623,17617.814,-250.39067,-1.1555588,-285.2652,Tuesday,November,2025
2025-11-12,12887.673,17608.828,-257.7995,-1.16242,-292.55963,Wednesday,November,2025
2025-11-13,12895.946,17548.88,-279.02383,-1.251623,-296.69748,Thursday,November,2025
2025-11-14,12901.633,17489.262,-298.68616,-1.3529679,-295.0204,Friday,November,2025
2025-11-15,12898.456,17483.178,-286.6387,-1.3433441,-280.33606,Saturday,November,2025
2025-11-16,12889.388,17531.97,-257.01108,-1.2429379,-267.7739,Sunday,November,2025
2025-11-17,12883.259,17587.973,-246.2716,-1.1724684,-271.99466,Monday,November,2025
2025-11-18,12881.993,17624.86,-244.38551,-1.146796,-282.5727,Tuesday,November,2025
2025-11-19,12886.011,17618.723,-250.08104,-1.1265674,-289.18744,Wednesday,November,2025
2025-11-20,12894.069,17562.076,-267.57663,-1.2040995,-292.4271,Thursday,November,2025
2025-11-21,12899.775,17503.945,-285.96393,-1.3031987,-290.4968,Friday,November,2025
2025-11-22,12896.883,17496.764,-274.614,-1.2978941,-276.04312,Saturday,November,2025
2025-11-23,12888.246,17543.465,-246.90779,-1.2049942,-264.3925,Sunday,November,2025
2025-11-24,12883.105,17594.285,-241.96504,-1.1553335,-271.49258,Monday,November,2025
2025-11-25,12881.912,17629.158,-238.81223,-1.137153,-282.25946,Tuesday,November,2025
2025-11-26,12885.907,17623.314,-245.47182,-1.1078138,-288.89093,Wednesday,November,2025
2025-11-27,12893.835,17567.277,-262.414,-1.1838685,-291.8398,Thursday,November,2025
2025-11-28,12899.542,17508.938,-281.03772,-1.2847575,-289.7186,Friday,November,2025
2025-11-29,12896.746,17500.805,-270.3921,-1.282773,-275.25555,Saturday,November,2025
2025-11-30,12888.23,17546.516,-243.60593,-1.1934668,-263.87244,Sunday,November,2025
2025-12-01,12883.318,17595.732,-240.39053,-1.1500047,-271.68533,Monday,December,2025
2025-12-02,12883.591,17620.557,-251.49591,-1.1654972,-280.39185,Tuesday,December,2025
2025-12-03,12891.305,17586.727,-286.65717,-1.2604235,-292.21204,Wednesday,December,2025
2025-12-04,12902.699,17498.969,-332.02115,-1.432077,-300.15506,Thursday,December,2025
2025-12-05,12911.108,17413.406,-373.69827,-1.6070082,-302.78867,Friday,December,2025
2025-12-06,12907.393,17398.39,-375.77716,-1.6193436,-299.3301,Saturday,December,2025
2025-12-07,12899.298,17448.438,-353.14725,-1.5510978,-282.03708,Sunday,December,2025
2025-12-08,12890.856,17520.863,-336.9956,-1.459721,-282.61642,Monday,December,2025
2025-12-09,12889.037,17565.5,-339.66742,-1.4290217,-290.1082,Tuesday,December,2025
2025-12-10,12894.501,17547.441,-355.60287,-1.4659597,-296.5216,Wednesday,December,2025
2025-12-11,12904.091,17473.52,-383.58337,-1.5793272,-300.78336,Thursday,December,2025
2025-12-12,12907.864,17407.87,-406.0708,-1.6658242,-311.0393,Friday,December,2025
2025-12-13,12903.275,17404.56,-395.43076,-1.6438993,-303.1975,Saturday,December,2025
2025-12-14,12896.359,17458.389,-365.33243,-1.5701088,-276.76974,Sunday,December,2025
2025-12-15,12887.655,17535.938,-342.93277,-1.4594467,-276.946,Monday,December,2025
2025-12-16,12884.83,17587.25,-330.8781,-1.4126246,-281.63925,Tuesday,December,2025
2025-12-17,12890.969,17572.71,-350.02228,-1.4339234,-290.5861,Wednesday,December,2025
2025-12-18,12900.358,17503.523,-372.7367,-1.5342716,-294.50552,Thursday,December,2025
2025-12-19,12906.81,17434.996,-393.92227,-1.6464156,-293.44815,Friday,December,2025
2025-12-20,12902.832,17431.426,-383.42706,-1.6316966,-285.28647,Saturday,December,2025
2025-12-21,12893.554,17488.451,-352.63416,-1.529943,-272.27557,Sunday,December,2025
2025-12-22,12885.477,17562.684,-331.9886,-1.4258964,-274.02078,Monday,December,2025
2025-12-23,12882.538,17612.582,-315.34433,-1.3825967,-278.23196,Tuesday,December,2025
2025-12-24,12889.436,17595.168,-340.41708,-1.4050148,-289.4801,Wednesday,December,2025
2025-12-25,12898.954,17524.63,-363.37402,-1.5067416,-293.61493,Thursday,December,2025
2025-12-26,12905.604,17454.283,-385.33963,-1.6223387,-292.68613,Friday,December,2025
2025-12-27,12902.655,17446.8,-376.8728,-1.6219463,-281.9695,Saturday,December,2025
2025-12-28,12892.994,17502.373,-347.0905,-1.5173389,-272.30972,Sunday,December,2025
2025-12-29,12885.177,17573.977,-327.81064,-1.4176654,-274.52487,Monday,December,2025
2025-12-30,12882.515,17621.398,-313.53967,-1.3771427,-279.4474,Tuesday,December,2025
2025-12-31,12889.352,17602.621,-338.13712,-1.401988,-290.4466,Wednesday,December,2025
