Tanggal,harga_petani_pred,harga_pengecer_pred,luas_lahan_pred,produktivitas_pred,produksi_pred,hari,bulan,tahun
2025-12-17,3806.287,4262.153,82707.35,70.38771,557218.56,Wednesday,December,2025
2025-12-18,3797.631,4259.7266,82350.07,70.383865,554760.06,Thursday,December,2025
2025-12-19,3794.7905,4256.4463,82303.46,70.39242,554365.75,Friday,December,2025
2025-12-20,3800.948,4256.7593,82766.305,70.416756,557822.0,Saturday,December,2025
2025-12-21,3808.656,4258.944,83498.84,70.44405,563124.2,Sunday,December,2025
2025-12-22,3810.528,4261.3003,84067.34,70.45588,567021.56,Monday,December,2025
2025-12-23,3804.144,4262.4087,84113.25,70.44646,567158.8,Tuesday,December,2025
2025-12-24,3794.3606,4261.916,83711.76,70.42893,564324.9,Wednesday,December,2025
2025-12-25,3787.0554,4260.042,83242.945,70.41748,561080.9,Thursday,December,2025
2025-12-26,3785.494,4257.214,83095.21,70.419716,559971.2,Friday,December,2025
2025-12-27,3792.831,4257.8926,83470.79,70.4388,562803.7,Saturday,December,2025
2025-12-28,3801.5806,4260.3867,84126.05,70.46153,567550.06,Sunday,December,2025
2025-12-29,3804.3723,4262.9995,84624.234,70.46934,570946.7,Monday,December,2025
2025-12-30,3798.7822,4264.264,84604.055,70.45637,570618.6,Tuesday,December,2025
2025-12-31,3789.682,4263.8477,84138.4,70.43579,567335.75,Wednesday,December,2025
