Tanggal,harga_petani_pred,harga_pengecer_pred,luas_lahan_pred,produktivitas_pred,produksi_pred,hari,bulan,tahun,Harga Petani,Harga Pengecer
2024-11-02,3737.1694,4111.9224,67580.75,70.80243,476195.66,Saturday,November,2024,3632.6421642819523,3762.903790431866
2024-11-03,3740.1821,4116.3555,67431.79,70.80497,475414.78,Sunday,November,2024,3625.479361883857,3762.767175572282
2024-11-04,3739.971,4115.697,67092.57,70.80085,473009.3,Monday,November,2024,3618.1971290798706,3755.7611417606745
2024-11-05,3731.4026,4104.259,66861.35,70.79439,471182.78,Tuesday,November,2024,3613.9918224965377,3748.318935575834
2024-11-06,3714.2346,4082.154,67465.79,70.80532,474505.78,Wednesday,November,2024,3609.876134992211,3736.785523813998
2024-11-07,3696.8115,4059.7612,68924.234,70.83776,483588.9,Thursday,November,2024,3605.397346548486,3736.4133582661625
2024-11-08,3685.8113,4046.0752,70153.17,70.869545,491709.66,Friday,November,2024,3597.3026481343554,3730.7124624349735
2024-11-09,3682.9404,4043.77,70290.11,70.87925,493140.72,Saturday,November,2024,3589.162720165995,3700.489806517438
2024-11-10,3684.4097,4047.518,69678.77,70.87106,489785.5,Sunday,November,2024,3581.0460818882702,3694.4793739701104
2024-11-11,3684.3801,4048.4856,68874.625,70.85483,484867.28,Monday,November,2024,3573.0895029907765,3688.7217070820575
2024-11-12,3678.1853,4040.7305,68355.54,70.84059,481362.53,Tuesday,November,2024,3567.4046352218998,3685.575347951105
2024-11-13,3664.334,4023.0815,68807.914,70.847015,483808.6,Wednesday,November,2024,3562.373778266381,3684.469160865772
2024-11-14,3649.6633,4004.1433,70143.234,70.87535,492117.94,Thursday,November,2024,3557.2882366690915,3683.2680976888555
2024-11-15,3641.5703,3994.0073,71222.77,70.902336,499263.7,Friday,November,2024,3525.974618382661,3678.4822891047365
2024-11-16,3642.221,3996.0203,71144.89,70.905655,499302.44,Saturday,November,2024,3517.7088563377943,3672.0812345794607
2024-11-17,3647.5107,4004.5203,70320.28,70.89105,494569.8,Sunday,November,2024,3509.3990413324027,3665.6371339857546
2024-11-18,3651.3696,4010.3123,69331.21,70.86904,488466.5,Monday,November,2024,3501.35026385903,3659.180528551367
2024-11-19,3648.5618,4006.6526,68709.57,70.85111,484279.6,Tuesday,November,2024,3500.5580052424066,3662.8348156721167
2024-11-20,3637.533,3992.2837,69123.47,70.85576,486435.38,Wednesday,November,2024,3492.8825421102806,3657.3161192205707
2024-11-21,3625.214,3975.992,70439.79,70.88305,494558.06,Thursday,November,2024,3478.237513048188,3655.226450428698
2024-11-22,3619.337,3968.34,71488.305,70.90891,501431.88,Friday,November,2024,3528.499597918935,3670.2821395038477
2024-11-23,3622.2834,3972.988,71348.4,70.91049,501012.66,Saturday,November,2024,3464.38798368149,3681.2575272944273
2024-11-24,3629.83,3984.151,70458.91,70.89412,495821.4,Sunday,November,2024,3457.5640041469824,3676.9500298629087
2024-11-25,3635.8386,3992.5037,69413.555,70.870514,489331.88,Monday,November,2024,3450.7951538426905,3671.2267651569223
2024-11-26,3634.8777,3991.0198,68769.29,70.85185,484976.72,Tuesday,November,2024,3444.0720164039367,3665.126547015227
2024-11-27,3625.3723,3978.3965,69182.91,70.8564,487101.12,Wednesday,November,2024,3437.36048683428,3658.788630290933
2024-11-28,3614.2886,3963.4858,70504.92,70.88382,495223.06,Thursday,November,2024,3400.0,3600.0
2024-11-29,3609.5225,3957.069,71551.445,70.909676,502043.88,Friday,November,2024,3400.0,3600.0
2024-11-30,3613.5664,3962.9634,71394.72,70.91092,501483.8,Saturday,November,2024,3417.8543186504226,3588.2172262389877
2024-12-01,3622.1602,3975.3472,70485.555,70.89412,496144.06,Sunday,December,2024,3412.9257693634354,3583.651522089789
2024-12-02,3628.9524,3985.0164,69705.66,70.87696,491522.8,Monday,December,2024,3400.0,3600.0
2024-12-03,3627.8916,3983.7217,69405.984,70.865776,489534.22,Tuesday,December,2024,3400.0,3600.0
2024-12-04,3618.547,3971.6204,70121.3,70.876526,493711.34,Wednesday,December,2024,3400.0,3600.0
2024-12-05,3607.2324,3956.7932,71725.41,70.91034,503721.38,Thursday,December,2024,3400.0,3600.0
2024-12-06,3602.06,3950.589,72930.85,70.9395,511682.5,Friday,December,2024,3400.0,3600.0
2024-12-07,3606.1353,3957.1077,72909.86,70.94339,512067.9,Saturday,December,2024,3438.046840325399,3629.614373126808
2024-12-08,3613.9985,3969.014,72121.45,70.929245,507581.16,Sunday,December,2024,3438.4703840856205,3624.878649264114
2024-12-09,3619.8037,3977.3606,71168.61,70.9086,501775.75,Monday,December,2024,3400.0,3600.0
2024-12-10,3617.8342,3974.7603,70621.55,70.89182,498135.47,Tuesday,December,2024,3400.0,3600.0
2024-12-11,3607.9148,3961.6338,71082.41,70.8966,500610.53,Wednesday,December,2024,3400.0,3600.0
2024-12-12,3596.3772,3946.1846,72446.69,70.92495,509004.2,Thursday,December,2024,3400.0,3600.0
2024-12-13,3591.3994,3939.8445,73451.47,70.94972,515579.22,Friday,December,2024,3400.0,3600.0
2024-12-14,3596.0337,3946.6943,73273.5,70.95033,514857.5,Saturday,December,2024,3438.8200458115525,3619.141490957231
2024-12-15,3604.7207,3959.3135,72366.375,70.9337,509530.22,Sunday,December,2024,3427.3276440153354,3616.6647821622373
2024-12-16,3611.3228,3968.4014,71331.38,70.91129,503138.06,Monday,December,2024,3400.0,3600.0
2024-12-17,3610.125,3966.5242,70728.48,70.89329,499090.75,Tuesday,December,2024,3400.0,3600.0
2024-12-18,3600.9043,3954.0383,71154.64,70.8973,501301.88,Wednesday,December,2024,3400.0,3600.0
2024-12-19,3589.9998,3939.1765,72496.69,70.92521,509513.78,Thursday,December,2024,3400.0,3600.0
2024-12-20,3585.6365,3933.4373,73483.3,70.94967,515936.25,Friday,December,2024,3400.0,3600.0
2024-12-21,3590.89,3940.926,73289.016,70.95003,515077.84,Saturday,December,2024,3423.392641927266,3644.8443570297163
2024-12-22,3600.197,3954.2202,72367.44,70.93316,509635.75,Sunday,December,2024,3525.3767260009176,3709.9843725718383
2024-12-23,3607.3398,3963.9102,71324.28,70.91063,503176.9,Monday,December,2024,3400.0,3700.0
2024-12-24,3606.6172,3962.5605,70718.86,70.8926,499102.6,Tuesday,December,2024,3400.0,3700.0
2024-12-25,3597.7913,3950.5051,71147.13,70.89668,501317.8,Wednesday,December,2024,3400.0,3700.0
2024-12-26,3587.2214,3936.0054,72492.53,70.924706,509541.28,Thursday,December,2024,3400.0,3700.0
2024-12-27,3583.1616,3930.6,73480.2,70.94924,515961.03,Friday,December,2024,3400.0,3700.0
2024-12-28,3588.7063,3938.4165,73284.72,70.949615,515086.5,Saturday,December,2024,3406.324002957712,3663.2435321555345
2024-12-29,3598.2942,3952.0337,72360.78,70.93274,509623.62,Sunday,December,2024,3408.4897868380936,3654.5136874966024
2024-12-30,3605.679,3962.0068,71316.71,70.91021,503155.9,Monday,December,2024,3400.0,3600.0
2024-12-31,3605.1665,3960.9001,70712.016,70.89222,499083.84,Tuesday,December,2024,3400.0,3600.0
