Tanggal,Komoditi,Harga Petani,Harga Pengecer,Tipe,Periode,tahun,Luas Panen,Produktivitas,Produksi,Hari,Bulan,Tahun,harga_petani_scaled,harga_pengecer_scaled,luas_panen_scaled,produktivitas_scaled,produksi_scaled,hari_sin,hari_cos,bulan_sin,bulan_cos,tahun_norm
2022-09-10,Beras Premium,9499.979714630263,9999.890453576676,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,10,9,2022,7.751619647500263e-06,0.1221550954309496,0.0,0.21269112111666644,0.0,0.43388373911755845,-0.9009688679024189,-1.0,-1.8369701987210297e-16,0.0
2022-09-11,Beras Premium,9499.978250314785,9999.845604288104,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,11,9,2022,6.772636356622286e-06,0.12213478434373837,0.0,0.21269112111666644,0.0,-0.4338837391175562,-0.90096886790242,-1.0,-1.8369701987210297e-16,0.0
2022-09-12,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,12,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.9749279121818235,-0.2225209339563148,-1.0,-1.8369701987210297e-16,0.0
2022-09-13,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,13,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.781831482468029,0.6234898018587346,-1.0,-1.8369701987210297e-16,0.0
2022-09-14,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,14,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,-4.898587196589413e-16,1.0,-1.0,-1.8369701987210297e-16,0.0
2022-09-15,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,15,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,0.7818314824680284,0.6234898018587354,-1.0,-1.8369701987210297e-16,0.0
2022-09-16,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,16,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,0.9749279121818237,-0.22252093395631387,-1.0,-1.8369701987210297e-16,0.0
2022-09-17,Beras Premium,9499.969366967396,9999.380556396865,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,17,9,2022,8.335823755700744e-07,0.12192417613618023,0.0,0.21269112111666644,0.0,0.43388373911755707,-0.9009688679024196,-1.0,-1.8369701987210297e-16,0.0
2022-09-18,Beras Premium,9500.1359696335,9999.278248808305,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,18,9,2022,0.00011221752178691702,0.12187784366537002,0.0,0.21269112111666644,0.0,-0.43388373911755757,-0.9009688679024194,-1.0,-1.8369701987210297e-16,0.0
2022-09-19,Beras Premium,9500.0,10000.0,Padi,Q3-2022,2022.0,6888.789699999999,55.24063247,38054.11,19,9,2022,2.1313613861373426e-05,0.12220470618350987,0.0,0.21269112111666644,0.0,-0.9749279121818235,-0.22252093395631506,-1.0,-1.8369701987210297e-16,0.0
